	ISBN
4079	525952993
4080	553813145
4081	316234478
4082	312656270
4083	1401202012
4084	689831870
4085	425285170
4086	374349460
4087	142501522
4088	963192566
4089	689868200
4090	670072818
4091	037575718X
4092	62094734
4093	679725164
4094	1857237366
4095	743219570
4096	61985864
4097	1857236556
4098	312377045
4099	316018953
4100	
4101	393924769
4102	60525630
4103	1250128544
4104	1451656505
4105	014018998X
4106	451160312
4107	1423144333
4108	316043893
4109	
4110	375700528
4111	375836586
4112	425267083
4113	142437301
4114	849759388X
4115	1857230752
4116	312150601
4117	1101875941
4118	380820846
4119	152057803
4120	727860992
4121	030726419X
4122	553578685
4123	316225940
4124	230706150
4125	515136530
4126	60536357
4127	316246654
4128	082221900X
4129	
4130	312649614
4131	
4132	316224138
4133	446576980
4134	3847905171
4135	074345300X
4136	842329293
4137	385518331
4138	312278497
4139	451213203
4140	
4141	142004413
4142	451212452
4143	679723692
4144	
4145	582418178
4146	785213066
4147	670063118
4148	486455599
4149	006443253X
4150	425203867
4151	
4152	006000150X
4153	1416949674
4154	345533631
4155	
4156	140259449
4157	055341884X
4158	61921262
4159	345478169
4160	743482972
4161	425193829
4162	316101842
4163	1400079098
4164	345376595
4165	
4166	310266300
4167	979777704
4168	1416914161
4169	1439165645
4170	399250573
4171	61944343
4172	61232920
4173	688156819
4174	037570504X
4175	811216543
4176	
4177	1476727910
4178	399250565
4179	
4180	1590523172
4181	553479016
4182	60773758
4183	739439065
4184	312971230
4185	440217490
4186	143034359
4187	553585975
4188	143037234
4189	689859376
4190	140284583
4191	1421532018
4192	743490096
4193	865471185
4194	1594489866
4195	872204200
4196	553269224
4197	385721706
4198	446612766
4199	330376152
4200	684845776
4201	307401243
4202	312650094
4203	1608198065
4204	60987464
4205	
4206	395137209
4207	031619008X
4208	151012741
4209	590554085
4210	553589490
4211	1501142534
4212	031026345X
4213	140183523
4214	764224735
4215	451464966
4216	393311198
4217	439791464
4218	525950796
4219	679736042
4220	375759867
4221	812536355
4222	521657296
4223	1579126294
4224	810909650
4225	425197484
4226	055338368X
4227	1416527265
4228	140432078
4229	62225073
4230	1401322433
4231	
4232	044657161X
4233	425266516
4234	1934964107
4235	805082115
4236	
4237	
4238	470484233
4239	345032799
4240	449818438
4241	192836382
4242	1595549633
4243	786866020
4244	743449746
4245	547251270
4246	61449180
4247	
4248	345419677
4249	515142867
4250	156031191
4251	1568650957
4252	1423301854
4253	143036254
4254	767903579
4255	
4256	1250011914
4257	030746363X
4258	375727019
4259	
4260	785114777
4261	439014573
4262	446677949
4263	670038342
4264	307931900
4265	1400043875
4266	60525657
4267	449000753
4268	375814698
4269	160751351X
4270	675093244
4271	
4272	446400157
4273	019283410X
4274	312934335
4275	747594155
4276	3453532988
4277	1741753597
4278	64301389
4279	1611099692
4280	
4281	571219357
4282	553804820
4283	374104107
4284	689859406
4285	61966908
4286	385498802
4287	60567112
4288	425098648
4289	517543052
4290	425204200
4291	440243904
4292	345373529
4293	60177241
4294	553589385
4295	316219266
4296	
4297	1416580948
4298	553813153
4299	988695103
4300	1477825940
4301	9380658674
4302	312265050
4303	019516895X
4304	307162346
4305	044661761X
4306	038573882X
4307	330398059
4308	61783196
4309	1937053164
4310	7288387
4311	545040523
4312	452281458
4313	152063846
4314	871401525
4315	609610570
4316	
4317	61147974
4318	375724508
4319	
4320	159514322X
4321	316114278
4322	087923573X
4323	1402245793
4324	
4325	9793062924
4326	743250621
4327	1400047463
4328	7563035
4329	1455549002
4330	452284449
4331	152020683
4332	1594744548
4333	688128971
4334	140143505
4335	
4336	553351397
4337	
4338	1501117203
4339	
4340	385608020
4341	930289447
4342	61783161
4343	743571355
4344	425165582
4345	60763892
4346	785263713
4347	60256710
4348	61006629
4349	525951571
4350	60088877
4351	
4352	875793266
4353	1570820872
4354	141439866
4355	515116750
4356	1842431021
4357	374260508
4358	1401202225
4359	804192979
4360	7175191
4361	
4362	865163480
4363	1563893274
4364	307960307
4365	316017442
4366	670447161
4367	067172942X
4368	310240018
4369	786932171
4370	142000159
4371	1577312295
4372	60584025
4373	
4374	312360819
4375	155652532X
4376	141020520
4377	62225464
4378	553590162
4379	2070364232
4380	
4381	034547581X
4382	451215710
4383	345349571
4384	142407577
4385	60554738
4386	330348779
4387	749941995
4388	1423119509
4389	778321606
4390	1560768800
4391	446616621
4392	316000957
4393	
4394	310247535
4395	1937007588
4396	345524616
4397	446604089
4398	61433012
4399	61259349
4400	1595540342
4401	
4402	4757518080
4403	345329457
4404	893662135
4405	399252649
4406	
4407	1590521358
4408	808553038
4409	375703055
4410	805210555
4411	156924264X
4412	786933887
4413	374530637
4414	9753638027
4415	345379624
4416	1557488150
4417	1423102991
4418	039925692X
4419	1401216226
4420	60744510
4421	62273205
4422	1461052149
4423	345348664
4424	340936150
4425	425259862
4426	876853629
4427	316229296
4428	1846247195
4429	552150215
4430	670019631
4431	140389660
4432	307582396
4433	61579033
4434	60744871
4435	
4436	684804484
4437	375701907
4438	375701966
4439	413774031
4440	545052394
4441	026110215X
4442	451452011
4443	60735430
4444	
4445	160096527X
4446	60542098
4447	99478420
4448	141971189X
4449	152046917
4450	1408859645
4451	045141991X
4452	452281431
4453	1414310560
4454	143417231
4455	380720868
4456	802136680
4457	312382855
4458	679728899
4459	1841497967
4460	1423194551
4461	1854596373
4462	446401056
4463	1421514818
4464	9953716889
4465	030711838X
4466	60002492
4467	380810336
4468	515141399
4469	425210278
4470	894864025
4471	1933480092
4472	743426800
4473	044657967X
4474	743497295
4475	055327211X
4476	689872372
4477	1439136807
4478	142428698
4479	224063979
4480	142300705
4481	
4482	8423648990
4483	1594487588
4484	679744479
4485	1450595987
4486	7203116
4487	60894083
4488	671449028
4489	64473627
4490	842332294
4491	385733976
4492	752861743
4493	385736843
4494	965925072
4495	385907508
4496	375758771
4497	1595144358
4498	385741391
4499	1579126936
4500	749934123
4501	345807154
4502	425212033
4503	60535032
4504	9770915343
4505	345460014
4506	60751649
4507	689860064
4508	446574465
4509	140280553
4510	553241605
4511	545176867
4512	071956896X
4513	553290991
4514	152018484
4515	61129763
4516	006204964X
4517	451233182
4518	312933541
4519	743482883
4520	
4521	
4522	055380555X
4523	60730269
4524	7273746
4525	195007778
4526	805072063
4527	1932100660
4528	333710932
4529	345455290
4530	1857987632
4531	2723495612
4532	316737372
4533	034911188X
4534	1416516727
4535	61767581
4536	1440154236
4537	340686030
4538	679764410
4539	307948684
4540	399153357
4541	141023422
4542	1406331163
4543	345495357
4544	375757910
4545	006008460X
4546	031605755X
4547	553816322
4548	60888644
4549	61251348
4550	316780375
4551	1301786454
4552	451203771
4553	988489112
4554	60507772
4555	553275720
4556	312243359
4557	161638610X
4558	1400068169
4559	316254770
4560	1409521966
4561	1416997946
4562	440228654
4563	425182878
4564	785139877
4565	
4566	451225007
4567	1600104835
4568	192751034
4569	1600963943
4570	394752848
4571	1250091845
4572	038551851X
4573	312421435
4574	451210557
4575	446698229
4576	743219600
4577	330426648
4578	9707704667
4579	1565126807
4580	375727272
4581	553804324
4582	9832672368
4583	1682305031
4584	7117140
4585	671758896
4586	689869126
4587	
4588	345438310
4589	037587089X
4590	345414004
4591	395870828
4592	399148701
4593	886773784
4594	374521727
4595	6497012
4596	62002325
4597	1451665601
4598	312426232
4599	689859392
4600	689846231
4601	373210639
4602	767915305
4603	778313077
4604	375703063
4605	515128546
4606	316000973
4607	034537472X
4608	751531219
4609	684839385
4610	1780892888
4611	60562498
4612	055350584X
4613	786901640
4614	1416983244
4615	
4616	425189031
4617	
4618	1401202322
4619	399171088
4620	515138819
4621	312939027
4622	1608195228
4623	
4624	345481291
4625	671447548
4626	1401210090
4627	345455681
4628	1480118516
4629	1250059305
4630	
4631	1612184715
4632	679753338
4633	451076451
4634	140447423
4635	
4636	224093614
4637	1857988221
4638	1423121295
4639	60725125
4640	425100650
4641	1939392748
4642	553383833
4643	805088415
4644	1423108760
4645	425204030
4646	307377326
4647	345383273
4648	1582405301
4649	439846838
4650	446695688
4651	836217357
4652	1600610862
4653	307990672
4654	679752552
4655	743412028
4656	1401307922
4657	1591169283
4658	60935766
4659	1594481571
4660	812974042
4661	312369506
4662	
4663	316013838
4664	1582349010
4665	1461072514
4666	61668095
4667	451165667
4668	1594201501
4669	785127224
4670	785281126
4671	7157177
4672	62331159
4673	385664443
4674	345422554
4675	385539088
4676	736918833
4677	1416543694
4678	1250015545
4679	446675369
4680	375703845
4681	312939043
4682	8770530688
4683	375703829
4684	842332308
4685	156106809
4686	316133191
4687	
4688	380809060
4689	778303829
4690	8370540910
4691	
4692	385535589
4693	743474163
4694	395304482
4695	068816112X
4696	393062244
4697	385491069
4698	061861916X
4699	1250044650
4700	60757353
4701	385515502
4702	545284104
4703	1400031818
4704	60751967
4705	679882804
4706	
4707	068987779X
4708	078948045X
4709	385493622
4710	684832356
4711	557364639
4712	
4713	014017821X
4714	60012781
4715	61176109
4716	051511779X
4717	738718688
4718	
4719	525478922
4720	399153934
4721	691017840
4722	1577780728
4723	451456718
4724	765326574
4725	5559609129
4726	1569314063
4727	097915930X
4728	970398107
4729	802141676
4730	345443608
4731	
4732	618562036
4733	743453018
4734	061579615X
4735	140367462
4736	1605981737
4737	7169957
4738	425194515
4739	312361270
4740	60733357
4741	857522272
4742	547959206
4743	60567236
4744	224064924
4745	1593070918
4746	307279952
4747	374529949
4748	553590154
4749	553573357
4750	722533942
4751	375865861
4752	60766212
4753	006102001X
4754	440237556
4755	440237564
4756	812971892
4757	679734465
4758	679724516
4759	545284155
4760	553286390
4761	385333900
4762	1401213510
4763	380817926
4764	1608866874
4765	553062182
4766	385515995
4767	385495404
4768	446617091
4769	547248040
4770	1591167531
4771	749934131
4772	553575384
4773	1846054761
4774	60092572
4775	
4776	1416963960
4777	679722319
4778	014303541X
4779	60569662
4780	62224107
4781	736421866
4782	006124242X
4783	810996162
4784	679722637
4785	316726192
4786	553279718
4787	380974738
4788	140186301
4789	60534052
4790	399167846
4791	345484274
4792	670011304
4793	425201333
4794	140121813X
4795	812520475
4796	679723951
4797	1409135195
4798	60725133
4799	
4800	571206921
4801	61230839
4802	1557091528
4803	382285980X
4804	60955228
4805	
4806	679824111
4807	1416505490
4808	1598184318
4809	60725141
4810	1770460608
4811	375727132
4812	60576170
4813	62508342
4814	345482409
4815	1594561796
4816	141691420X
4817	385732074
4818	140236236
4819	
4820	91879205
4821	1841957178
4822	1597801607
4823	743265025
4824	140120077X
4825	067974472X
4826	786837462
4827	1401204953
4828	60096128
4829	61288853
4830	375753141
4831	
4832	618683070
4833	125005480X
4834	515124214
4835	394719689
4836	886778581
4837	785729194
4838	1594631395
4839	312939035
4840	226458083
4841	312424671
4842	1250022134
4843	446610178
4844	385517254
4845	553265954
4846	425238814
4847	767915593
4848	441014186
4849	7133618
4850	778322858
4851	515136263
4852	316040096
4853	000721975X
4854	609807919
4855	893816949
4856	763620912
4857	1551111721
4858	375836977
4859	671664263
4860	142400769
4861	
4862	765335344
4863	425194523
4864	078685149X
4865	60852003
4866	394900871
4867	1609071220
4868	037570342X
4869	553588729
4870	
4871	
4872	786856920
4873	1936608898
4874	151012709
4875	440227194
4876	452287073
4877	
4878	1406501077
4879	525955100
4880	872860744
4881	525952896
4882	1594486344
4883	689840349
4884	158240612X
4885	671023462
4886	
4887	316012823
4888	64407330
4889	586203192
4890	
4891	61284424
4892	399250484
4893	547628382
4894	544289595
4895	
4896	739464469
4897	749009519
4898	1595541217
4899	451208188
4900	743284887
4901	60833459
4902	1632150190
4903	399154779
4904	1401917593
4905	1423157524
4906	373210450
4907	689859384
4908	688213855
4909	64434516
4910	4770020678
4911	804178429
4912	375758259
4913	1590303164
4914	316000981
4915	886777631
4916	425217299
4917	
4918	1421536382
4919	
4920	689869118
4921	425093255
4922	553582763
4923	553212419
4924	60809086
4925	836220625
4926	373210698
4927	425163717
4928	
4929	074349282X
4930	345379063
4931	803736703
4932	330418882
4933	451166604
4934	811874559
4935	1405038160
4936	051512317X
4937	1421506130
4938	60727535
4939	6471250
4940	375821821
4941	679600213
4942	743281632
4943	62267728
4944	1451683405
4945	149262246X
4946	778324214
4947	385737432
4948	142302392
4949	142003344
4950	345496531
4951	545040566
4952	743482859
4953	689839081
4954	1442413174
4955	743442849
4956	765329581
4957	312241356
4958	
4959	440244447
4960	60534044
4961	1936365014
4962	747549923
4963	571207766
4964	439755204
4965	886776066
4966	
4967	1400097029
4968	425210758
4969	316074144
4970	812505182
4971	451211030
4972	1594745765
4973	345487133
4974	446608378
4975	316106534
4976	425241505
4977	553269216
4978	843955848
4979	194232638
4980	553297260
4981	157683932X
4982	380811081
4983	61093327
4984	385737637
4985	345451325
4986	446324825
4987	110194661X
4988	61935107
4989	836218523
4990	809510839
4991	439436567
4992	375829830
4993	
4994	316224189
4995	1401205011
4996	307394956
4997	449221490
4998	440420059
4999	60283262
5000	140157727
5001	61852058
5002	781805503
5003	62235796
5004	439672449
5005	586203818
5006	515144592
5007	590259385
5008	1476792496
5009	385535635
5010	067975833X
5011	3822835536
5012	1416505067
5013	1605045535
5014	345443586
5015	743287932
5016	044640098X
5017	399146261
5018	765327821
5019	1476789258
5020	044900578X
5021	393318680
5022	316066346
5023	345543009
5024	446618675
5025	62088149
5026	590224735
5027	545298423
5028	1400031540
5029	140443150
5030	226500667
5031	1451616880
5032	452280397
5033	425190455
5034	373777922
5035	64473457
5036	545298407
5037	1594202435
5038	1523662441
5039	1416960597
5040	938077872
5041	
5042	671028367
5043	812995821
5044	842371516
5045	
5046	316213071
5047	380794470
5048	
5049	312144075
5050	
5051	804177996
5052	
5053	1416971777
5054	1421506718
5055	
5056	425180964
5057	1584790830
5058	312335288
5059	312934327
5060	1595143998
5061	1416509631
5062	62217070
5063	7113803
5064	553575376
5065	038079487X
5066	449000621
5067	60958340
5068	316037885
5069	593046315
5070	1595541209
5071	1600106951
5072	1576751740
5073	1857230213
5074	031235164X
5075	140184937
5076	140123206X
5077	
5078	515089931
5079	60278684
5080	1423340418
5081	99690608
5082	031262168X
5083	149262344X
5084	62004042
5085	1439192812
5086	842356290
5087	316097527
5088	812979915
5089	425259870
5090	345348672
5091	718149866
5092	62001035
5093	1592407110
5094	307350436
5095	140283358
5096	385423608
5097	1400065593
5098	684859238
5099	451219597
5100	
5101	60750863
5102	60734000
5103	1439142009
5104	62076108
5105	1439187010
5106	62318322
5107	61914177
5108	044101173X
5109	345485777
5110	151189781
5111	395957753
5112	786834277
5113	1250052386
5114	553588370
5115	60766247
5116	747538352
5117	1442406593
5118	006194436X
5119	778319059
5120	
5121	515141666
5122	1442402008
5123	802131808
5124	61906220
5125	307738612
5126	439568471
5127	60837055
5128	765319233
5129	1481438867
5130	671774670
5131	1501124374
5132	553129198
5133	739437585
5134	345467515
5135	765343266
5136	451207793
5137	451233328
5138	060961066X
5139	
5140	812974417
5141	515128554
5142	440244498
5143	380792648
5144	375713751
5145	1563897156
5146	1500453307
5147	140286802
5148	689868235
5149	743464664
5150	1606840592
5151	451219244
5152	61720852
5153	312934343
5154	151010986
5155	
5156	451197879
5157	425204049
5158	60845503
5159	613026667
5160	62267175
5161	031608106X
5162	440242916
5163	1430300612
5164	1582406847
5165	61161535
5166	425199584
5167	1573227951
5168	9797591514
5169	60517123
5170	345497457
5171	045121577X
5172	586062009
5173	60085495
5174	375424474
5175	573613052
5176	1591841666
5177	618982507
5178	9719234202
5179	1780481012
5180	312992629
5181	1250001544
5182	60930314
5183	805099247
5184	60856262
5185	425142485
5186	074329730X
5187	671004549
5188	552152161
5189	553584529
5190	345418514
5191	671673688
5192	856761222
5193	61132233
5194	140045295
5195	590554093
5196	
5197	1582344159
5198	802135587
5199	
5200	1250012899
5201	7235801
5202	159038783X
5203	553588184
5204	738713708
5205	140549056
5206	399154345
5207	1471110672
5208	1608463869
5209	
5210	316044776
5211	930452895
5212	
5213	749934174
5214	375422714
5215	60885459
5216	1848764561
5217	743294378
5218	
5219	
5220	
5221	316881791
5222	031612852X
5223	184724954X
5224	684859734
5225	765316986
5226	1416543791
5227	7144350
5228	
5229	399171622
5230	553418297
5231	60520620
5232	
5233	031624371X
5234	1401229697
5235	
5236	307266761
5237	399184511
5238	385031149
5239	62273264
5240	439545285
5241	
5242	399256121
5243	425205959
5244	1442449616
5245	038070952X
5246	7119356
5247	60734574
5248	679721886
5249	307111547
5250	872861554
5251	
5252	345453751
5253	1476776881
5254	9626344245
5255	515144665
5256	142196584
5257	671792806
5258	741444569
5259	62026542
5260	141004924
5261	034541957X
5262	307960382
5263	1563894904
5264	60841826
5265	816638624
5266	439672465
5267	
5268	684848015
5269	671737821
5270	316175560
5271	
5272	786286806
5273	440421241
5274	178089015X
5275	1416963987
5276	
5277	073642198X
5278	380815583
5279	62327186
5280	356502422
5281	373775814
5282	042518160X
5283	
5284	1400075718
5285	1860499260
5286	375761144
5287	316926051
5288	842335722
5289	312990960
5290	440242177
5291	316058254
5292	752849522
5293	037576013X
5294	316375144
5295	373774524
5296	1401360238
5297	310919797
5298	446580287
5299	1101886692
5300	1609074602
5301	140120113X
5302	99435136
5303	755308441
5304	1594482306
5305	99460173
5306	307262995
5307	671743058
5308	375759018
5309	038548951X
5310	312427808
5311	044900063X
5312	1596911050
5313	553584480
5314	670012092
5315	195087453
5316	1423116186
5317	739317148
5318	1416914234
5319	812966929
5320	60987324
5321	613096487
5322	385722435
5323	765310082
5324	593057775
5325	979962570X
5326	62363239
5327	385348614
5328	756409608
5329	553563734
5330	60760885
5331	61931411
5332	140690483X
5333	316113670
5334	60744545
5335	1590388127
5336	1595142525
5337	316014508
5338	439372941
5339	031021923X
5340	743454162
5341	
5342	545175305
5343	689823827
5344	330339184
5345	62351206
5346	1607062542
5347	826412769
5348	1401204589
5349	375870415
5350	2290032042
5351	186046095X
5352	316123080
5353	61797057
5354	159582748X
5355	
5356	1416916172
5357	1599903229
5358	
5359	140505393
5360	20306652
5361	140120256X
5362	9580469717
5363	006074104X
5364	393325350
5365	1439178232
5366	098870742X
5367	330247042
5368	1607515423
5369	
5370	345313151
5371	698113578
5372	615417175
5373	345418506
5374	64440583
5375	679747192
5376	
5377	006083577X
5378	786854448
5379	393320928
5380	241141826
5381	671721720
5382	671729462
5383	
5384	
5385	61043583
5386	1559360615
5387	385341326
5388	038077352X
5389	375758739
5390	679601082
5391	671011332
5392	143017861
5393	752852612
5394	
5395	1421502410
5396	1416530711
5397	802132219
5398	
5399	1572245379
5400	159448600X
5401	525421556
5402	671702513
5403	1455507199
5404	316159433
5405	067122350X
5406	857532014
5407	804138818
5408	375724672
5409	006008216X
5410	1476740488
5411	451523482
5412	679747044
5413	312360401
5414	553588451
5415	375414959
5416	340752483
5417	1423165993
5418	045123054X
5419	439680093
5420	449912426
5421	1423134494
5422	375500723
5423	
5424	316070629
5425	27436292
5426	192835149
5427	140277447
5428	670020532
5429	743271327
5430	380782340
5431	033041335X
5432	374266514
5433	762447699
5434	755328175
5435	425208435
5436	316123404
5437	
5438	440240948
5439	1607069458
5440	425173747
5441	1594480036
5442	
5443	552144312
5444	786818697
5445	080417766X
5446	60776250
5447	7120699
5448	9953320993
5449	307460207
5450	
5451	823404706
5452	439995442
5453	857203312
5454	804137382
5455	743249291
5456	141311290
5457	
5458	
5459	
5460	872201929
5461	749748001
5462	
5463	1592243002
5464	1401340873
5465	307444058
5466	1591828783
5467	60525126
5468	61997188
5469	
5470	061808360X
5471	451210638
5472	805097457
5473	
5474	
5475	312374976
5476	413771008
5477	4103534257
5478	330418874
5479	60097477
5480	345413997
5481	316011274
5482	1400077915
5483	1841494186
5484	
5485	393310329
5486	1441836314
5487	60080841
5488	671890913
5489	60584033
5490	743437349
5491	553561189
5492	62117181
5493	448095025
5494	449205622
5495	185549664X
5496	310247527
5497	413772195
5498	
5499	1416516743
5500	385341598
5501	743233492
5502	1583334386
5503	345457714
5504	038533947X
5505	765328542
5506	449221512
5507	2020418770
5508	1593080212
5509	671203231
5510	375725342
5511	7162499
5512	316407135
5513	9645571766
5514	812995201
5515	60531231
5516	689839057
5517	399154302
5518	069109750X
5519	1419151126
5520	765312182
5521	1401228305
5522	140447601
5523	440220459
5524	316016659
5525	
5526	399155430
5527	1466266732
5528	7271212
5529	2264022442
5530	449911594
5531	671729446
5532	439545307
5533	99461889
5534	743484207
5535	1600100295
5536	755334434
5537	553580272
5538	000710653X
5539	140436111
5540	345460065
5541	446556823
5542	374280967
5543	805210644
5544	971977550
5545	60827696
5546	
5547	1565126297
5548	446321214
5549	60096152
5550	306816083
5551	446556815
5552	1570625190
5553	
5554	
5555	374104115
5556	
5557	545140315
5558	074347418X
5559	7120818
5560	7119305
5561	857522817
5562	62240080
5563	1569319022
5564	765341840
5565	192861891
5566	393318486
5567	
5568	310266289
5569	142003239
5570	545425123
5571	087220605X
5572	1442444924
5573	684852586
5574	380732238
5575	
5576	312375069
5577	807218987
5578	8433972618
5579	439545269
5580	
5581	451209303
5582	006128887X
5583	1571741038
5584	60786469
5585	1599900572
5586	399173595
5587	593046358
5588	085707685X
5589	1416979182
5590	1401203140
5591	2081354802
5592	385488181
5593	345479718
5594	9385152149
5595	316074152
5596	738210072
5597	61053716
5598	60891548
5599	60724277
5600	345441702
5601	752876813
5602	307140210
5603	312370156
5604	749311614
5605	2253140872
5606	1442422017
5607	515132187
5608	
5609	843956534
5610	62071076
5611	62068520
5612	60638508
5613	684822761
5614	60974990
5615	014132502X
5616	312997116
5617	684855631
5618	316252905
5619	60531827
5620	440167361
5621	
5622	006202468X
5623	99468387
5624	553561405
5625	1416535071
5626	
5627	61930059
5628	1400066336
5629	
5630	345496205
5631	99416425
5632	451462807
5633	60564652
5634	1846059739
5635	143036424
5636	142301515
5637	60776390
5638	374529604
5639	452283205
5640	552772291
5641	1606841750
5642	486444074
5643	
5644	743484363
5645	894802046
5646	446354678
5647	140089225
5648	60728272
5649	356502023
5650	316246573
5651	1416927883
5652	3867197571
5653	380776847
5654	425067947
5655	871404028
5656	1421270536
5657	037541486X
5658	441094996
5659	425099334
5660	843391426X
5661	752885170
5662	345915623
5663	751525677
5664	446602213
5665	425210731
5666	156949601
5667	385516401
5668	452297036
5669	345388666
5670	785117210
5671	525421351
5672	60827882
5673	394800028
5674	702229784
5675	375422730
5676	451527542
5677	399154221
5678	
5679	743468422
5680	752866052
5681	1589190637
5682	1455574880
5683	307105474
5684	006074457X
5685	307118398
5686	034546639X
5687	312981260
5688	786837888
5689	767915747
5690	034549749X
5691	184391400X
5692	1476702993
5693	7466064
5694	
5695	340796146
5696	312997191
5697	836213122
5698	1569319960
5699	1416596585
5700	571225403
5701	
5702	393068579
5703	1594488134
5704	590554107
5705	345419359
5706	
5707	345481305
5708	1416503811
5709	590480871
5710	590554115
5711	380710811
5712	067102731X
5713	014101587X
5714	345479122
5715	786929804
5716	812996089
5717	080213422X
5718	752876872
5719	465028020
5720	1594567395
5721	345496574
5722	1416989404
5723	1416953558
5724	452269652
5725	1405204273
5726	316735167
5727	810114844
5728	1558744630
5729	316231053
5730	399218858
5731	763631620
5732	441010652
5733	740718584
5734	6178715
5735	811826848
5736	61707803
5737	316911488
5738	1442402849
5739	688040748
5740	349103232
5741	385338104
5742	880386525
5743	1421505754
5744	61119725
5745	1590521676
5746	1401205003
5747	
5748	718031822
5749	
5750	1476751803
5751	521293731
5752	1405088834
5753	1607069466
5754	842361936
5755	375990690
5756	374384738
5757	
5758	345382846
5759	1400045371
5760	60521228
5761	1781106282
5762	448445867
5763	1593080786
5764	345477367
5765	
5766	758272812
5767	61976792
5768	684813785
5769	1409113965
5770	842319476
5771	1559360739
5772	033034837X
5773	765340771
5774	385491743
5775	385152132
5776	385542070
5777	1421501694
5778	1569714983
5779	074326603X
5780	394743253
5781	439703700
5782	272346783X
5783	140227663X
5784	1427803196
5785	316353299
5786	345485599
5787	517206064
5788	1593081316
5789	884944441
5790	373775490
5791	1593079788
5792	1937053571
5793	1590597141
5794	
5795	307406105
5796	374351384
5797	014006690X
5798	785190228
5799	800758188
5800	1442440759
5801	345390407
5802	
5803	142002429
5804	425226743
5805	439700930
5806	62284835
5807	031623107X
5808	345363132
5809	571169341
5810	
5811	671725661
5812	552142743
5813	316210730
5814	321344758
5815	425206866
5816	1620610086
5817	141699176X
5818	316348406
5819	451456734
5820	
5821	425240169
5822	553154346
5823	345427637
5824	7466072
5825	307119394
5826	9791680000
5827	312422288
5828	031298166X
5829	000675399X
5830	439498821
5831	553280511
5832	7284977
5833	930289226
5834	345438205
5835	380730367
5836	312534353
5837	7120982
5838	440245265
5839	750026049
5840	62117378
5841	1400031524
5842	
5843	399150862
5844	752816993
5845	316955108
5846	1442474289
5847	753820331
5848	375700188
5849	1481060953
5850	60588284
5851	163215711X
5852	778322955
5853	671722921
5854	61670855
5855	439568404
5856	449208060
5857	140260706
5858	380789833
5859	316201545
5860	
5861	553582755
5862	312605390
5863	60891270
5864	
5865	671796666
5866	307381757
5867	310228638
5868	689823959
5869	1596435704
5870	345318854
5871	316059854
5872	1551113813
5873	553567713
5874	1411608313
5875	039487336X
5876	345517989
5877	553269828
5878	1569472025
5879	099050560X
5880	425214435
5881	545298415
5882	60776242
5883	1442413336
5884	316154512
5885	7162219
5886	1401201180
5887	143035304
5888	1904910033
5889	399256199
5890	847829863
5891	007141858X
5892	1591163277
5893	60652942
5894	1569319049
5895	857207563
5896	60758287
5897	446694533
5898	786907509
5899	015205085X
5900	1501135910
5901	
5902	425204189
5903	067031255X
5904	1573228737
5905	553381571
5906	425197387
5907	751507954
5908	743234413
5909	843955430
5910	671732498
5911	1400078377
5912	64404455
5913	
5914	1442494786
5915	786929715
5916	72434171
5917	553588117
5918	9993911550
5919	006078721X
5920	761123695
5921	1563894289
5922	451530306
5923	439405572
5924	307272702
5925	399154485
5926	156389405X
5927	143036491
5928	082546207X
5929	425268780
5930	142437298
5931	147111810X
5932	807012394
5933	439050227
5934	340739304
5935	60958332
5936	142150605X
5937	316097772
5938	451234871
5939	
5940	307394549
5941	312426216
5942	1582349231
5943	143104403
5944	1401223036
5945	394826205
5946	142640607X
5947	679736328
5948	61689424
5949	802170390
5950	316210900
5951	439700884
5952	1849234752
5953	1613772270
5954	316002569
5955	1582433542
5956	618194576
5957	
5958	316013560
5959	679764089
5960	765328666
5961	743468414
5962	1427817693
5963	316156280
5964	441203981
5965	375404031
5966	316002585
5967	717287564
5968	
5969	61059919
5970	1455539740
5971	399256504
5972	1593080425
5973	898214971
5974	684800705
5975	345396936
5976	62012037
5977	451229444
5978	553268465
5979	031285787X
5980	515103292
5981	62026089
5982	141651631X
5983	345379071
5984	670011835
5985	385491050
5986	000748805X
5987	812538366
5988	1455503061
5989	670011460
5990	312206488
5991	670021679
5992	152047387
5993	000711933X
5994	156029065
5995	505523892
5996	034548343X
5997	038566740X
5998	1853262439
5999	425098087
6000	1784751995
6001	
6002	446699489
6003	1563054426
6004	1451686633
6005	
6006	812524268
6007	810918684
6008	
6009	1555838537
6010	1423175123
6011	544409914
6012	307962903
6013	394800230
6014	743421922
6015	375866671
6016	
6017	1585424803
6018	743484371
6019	142408786
6020	451233557
6021	340841125
6022	1420100963
6023	1600108865
6024	61345725
6025	1250024633
6026	1905490208
6027	694011479
6028	446616419
6029	375706410
6030	1421808307
6031	755300203
6032	140065172
6033	1596436581
6034	749909226
6035	3704313173
6036	1595140838
6037	763630152
6038	1595142908
6039	811202054
6040	804141266
6041	097640110X
6042	
6043	1849163847
6044	60562536
6045	671004530
6046	758216424
6047	786913886
6048	345501039
6049	312274920
6050	385738595
6051	031604086X
6052	553214829
6053	765317508
6054	765379945
6055	62009494
6056	044022750X
6057	375833641
6058	449226352
6059	425083896
6060	
6061	451208706
6062	515142905
6063	425176304
6064	399154019
6065	152050841
6066	743467213
6067	451526570
6068	60875070
6069	
6070	
6071	1442409096
